Transaction_ID,Customer_ID,Transaction_date,Transaction_time,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Season,Promotion
1000003547,3464,2020-08-31,11:29:23,2,66.27,Mobile Payment,Dallas,Pharmacy,True,Spring,No Promotion
1000003548,3465,2020-12-18,10:31:17,10,72.16,Credit Card,New York,Department Store,False,Summer,BOGO (Buy One Get One)
1000003549,3466,2022-05-10,13:53:21,5,57.52,Cash,Boston,Warehouse Club,False,Fall,Discount on Selected Items
1000003550,3467,2021-12-04,14:57:01,3,28.17,Debit Card,San Francisco,Convenience Store,True,Winter,BOGO (Buy One Get One)
1000003551,3468,2024-03-17,01:38:03,6,13.94,Cash,Chicago,Specialty Store,False,Fall,BOGO (Buy One Get One)
1000003552,3469,2023-11-13,01:19:04,10,86.74,Credit Card,Seattle,Pharmacy,True,Summer,Discount on Selected Items
1000003553,3470,2021-05-17,20:19:09,8,60.46,Mobile Payment,Miami,Convenience Store,True,Summer,No Promotion
1000003554,3471,2021-11-02,04:36:45,6,28.46,Mobile Payment,Houston,Department Store,True,Spring,Discount on Selected Items
1000003555,3472,2020-11-19,07:01:12,7,70.13,Debit Card,Dallas,Specialty Store,True,Winter,No Promotion
1000003556,3473,2022-05-28,19:27:54,9,39.48,Debit Card,Miami,Department Store,False,Summer,No Promotion
1000003557,3474,2023-07-09,18:52:51,10,14.67,Mobile Payment,New York,Pharmacy,True,Spring,No Promotion
1000003558,3475,2024-04-23,11:13:37,7,37.58,Credit Card,Miami,Pharmacy,False,Fall,BOGO (Buy One Get One)
1000003559,3476,2021-10-14,23:35:13,10,62.94,Credit Card,Boston,Warehouse Club,True,Spring,BOGO (Buy One Get One)
1000003560,3477,2023-09-25,21:23:55,7,96.77,Debit Card,Boston,Convenience Store,True,Fall,BOGO (Buy One Get One)
1000003561,3478,2024-02-24,15:32:56,7,15.75,Debit Card,Seattle,Pharmacy,True,Fall,BOGO (Buy One Get One)
1000003562,3479,2020-09-16,18:37:58,4,77.66,Cash,New York,Department Store,False,Winter,No Promotion
1000003563,3480,2021-12-05,02:42:16,4,64.49,Cash,New York,Supermarket,True,Fall,Discount on Selected Items
1000003564,3481,2021-12-14,19:23:43,3,63.71,Credit Card,Los Angeles,Department Store,True,Winter,BOGO (Buy One Get One)
1000003565,3482,2020-11-19,21:48:13,10,42.95,Credit Card,Los Angeles,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000003566,3483,2022-11-08,08:26:52,9,44.62,Credit Card,Houston,Supermarket,True,Spring,Discount on Selected Items
1000003567,3484,2022-06-25,01:18:26,5,15.78,Debit Card,Chicago,Department Store,True,Summer,BOGO (Buy One Get One)
1000003568,3485,2023-08-30,00:17:39,5,99.12,Debit Card,Atlanta,Warehouse Club,True,Winter,BOGO (Buy One Get One)
1000003569,3486,2021-06-02,11:51:52,10,45.02,Debit Card,Seattle,Pharmacy,False,Spring,No Promotion
1000003570,3487,2020-07-12,23:28:48,9,30.53,Mobile Payment,Los Angeles,Pharmacy,True,Winter,Discount on Selected Items
1000003571,3488,2024-04-01,18:01:04,9,89.13,Debit Card,Dallas,Department Store,False,Fall,BOGO (Buy One Get One)
1000003572,3489,2022-12-03,03:29:45,7,47.87,Credit Card,Houston,Specialty Store,True,Spring,Discount on Selected Items
1000003573,3490,2024-02-21,18:28:06,4,82.58,Mobile Payment,Atlanta,Warehouse Club,True,Summer,BOGO (Buy One Get One)
1000003574,3491,2021-09-16,13:15:17,6,39.39,Debit Card,Seattle,Supermarket,False,Summer,No Promotion
1000003575,3492,2022-11-08,22:06:07,10,26.2,Credit Card,Chicago,Department Store,True,Fall,No Promotion
1000003576,3493,2024-01-29,06:56:18,1,9.2,Debit Card,San Francisco,Specialty Store,False,Summer,No Promotion
1000003577,3494,2020-09-19,21:58:49,10,42.65,Credit Card,Chicago,Convenience Store,True,Winter,Discount on Selected Items
1000003578,3495,2021-04-12,16:22:19,10,80.6,Cash,Chicago,Pharmacy,True,Summer,No Promotion
1000003579,3496,2023-04-17,16:01:06,2,56.3,Mobile Payment,Atlanta,Supermarket,False,Summer,No Promotion
1000003580,3497,2022-09-09,18:34:33,10,72.79,Debit Card,Dallas,Specialty Store,True,Fall,BOGO (Buy One Get One)
1000003581,3498,2020-12-09,01:10:43,3,37.57,Mobile Payment,Boston,Convenience Store,True,Fall,BOGO (Buy One Get One)
1000003582,3499,2022-06-20,05:49:37,10,87.94,Debit Card,San Francisco,Supermarket,False,Fall,Discount on Selected Items
1000003583,3500,2020-08-18,21:17:23,8,92.6,Mobile Payment,New York,Specialty Store,False,Fall,BOGO (Buy One Get One)
1000003584,3501,2023-07-29,19:33:04,2,16.4,Debit Card,Atlanta,Specialty Store,False,Winter,No Promotion
1000003585,3502,2020-07-08,01:55:12,5,46.28,Credit Card,Seattle,Specialty Store,False,Summer,BOGO (Buy One Get One)
1000003586,3503,2023-09-27,18:18:23,9,73.26,Debit Card,Chicago,Department Store,True,Fall,No Promotion
1000003587,3504,2022-12-06,07:16:28,7,13.47,Debit Card,San Francisco,Supermarket,False,Winter,No Promotion
1000003588,3505,2023-02-26,18:53:09,3,23.12,Mobile Payment,Dallas,Specialty Store,False,Winter,No Promotion
1000003589,3506,2024-02-18,03:12:10,9,51.63,Debit Card,Miami,Department Store,True,Summer,Discount on Selected Items
1000003590,3507,2022-05-19,10:56:50,5,20.84,Mobile Payment,Seattle,Convenience Store,True,Spring,BOGO (Buy One Get One)
1000003591,3508,2020-05-05,01:11:17,10,56.51,Mobile Payment,Atlanta,Warehouse Club,True,Summer,Discount on Selected Items
1000003592,3509,2021-07-16,19:34:27,8,21.87,Mobile Payment,Boston,Pharmacy,True,Spring,No Promotion
1000003593,3510,2022-05-18,09:49:59,6,28.5,Credit Card,Dallas,Pharmacy,True,Summer,No Promotion
1000003594,3511,2021-05-12,14:06:18,10,45.27,Cash,Los Angeles,Department Store,True,Summer,Discount on Selected Items
1000003595,3512,2022-10-02,12:23:35,7,42.39,Mobile Payment,Los Angeles,Warehouse Club,False,Spring,Discount on Selected Items
1000003596,3513,2022-06-29,04:16:04,6,93.83,Credit Card,Chicago,Warehouse Club,True,Spring,BOGO (Buy One Get One)
1000003597,3514,2022-01-18,17:59:45,9,61.26,Mobile Payment,Chicago,Convenience Store,True,Fall,Discount on Selected Items
1000003598,3515,2022-11-20,16:21:32,8,20.0,Debit Card,Los Angeles,Convenience Store,True,Spring,BOGO (Buy One Get One)
1000003599,3516,2022-09-09,22:11:55,5,34.14,Cash,New York,Department Store,False,Winter,Discount on Selected Items
1000003600,3517,2020-02-22,01:11:25,10,38.72,Debit Card,Chicago,Warehouse Club,True,Summer,No Promotion
1000003601,3518,2024-04-26,16:38:09,4,21.71,Credit Card,Boston,Pharmacy,True,Summer,No Promotion
1000003602,3519,2021-01-19,16:18:57,8,46.55,Cash,Miami,Pharmacy,True,Spring,BOGO (Buy One Get One)
1000003603,3520,2021-01-24,21:46:37,5,12.71,Credit Card,San Francisco,Convenience Store,True,Winter,No Promotion
1000003604,3521,2023-07-03,20:58:16,6,85.17,Mobile Payment,San Francisco,Specialty Store,True,Summer,Discount on Selected Items
1000003605,3522,2021-05-21,10:17:54,6,51.83,Debit Card,Atlanta,Department Store,True,Summer,No Promotion
1000003606,3523,2023-10-18,11:48:28,1,73.76,Credit Card,Chicago,Pharmacy,False,Summer,Discount on Selected Items
1000003607,3524,2021-02-27,10:57:50,4,67.24,Debit Card,Dallas,Convenience Store,True,Summer,No Promotion
1000003608,3525,2021-05-30,17:19:06,6,10.51,Mobile Payment,Miami,Convenience Store,False,Spring,No Promotion
1000003609,3526,2020-07-22,18:23:51,8,92.12,Credit Card,Chicago,Supermarket,False,Spring,No Promotion
1000003610,3527,2021-12-01,08:29:46,9,72.45,Mobile Payment,San Francisco,Convenience Store,False,Summer,No Promotion
1000003611,3528,2020-12-02,06:01:27,5,75.74,Cash,Atlanta,Department Store,True,Fall,Discount on Selected Items
1000003612,3529,2021-11-06,13:16:12,3,66.23,Credit Card,Miami,Department Store,True,Summer,Discount on Selected Items
1000003613,3530,2022-09-06,04:01:12,1,7.29,Debit Card,Los Angeles,Specialty Store,False,Fall,No Promotion
1000003614,3531,2021-08-26,17:01:20,8,21.47,Credit Card,Dallas,Supermarket,True,Summer,Discount on Selected Items
1000003615,3532,2020-07-17,14:40:57,10,64.35,Debit Card,Miami,Supermarket,True,Winter,Discount on Selected Items
1000003616,3533,2023-08-16,15:34:52,3,97.44,Cash,Atlanta,Warehouse Club,True,Spring,No Promotion
1000003617,3534,2021-12-21,15:46:12,1,28.74,Cash,Miami,Warehouse Club,True,Fall,No Promotion
1000003618,3535,2020-01-09,08:48:23,9,71.66,Mobile Payment,San Francisco,Supermarket,False,Fall,No Promotion
1000003619,3536,2021-06-26,23:09:30,1,62.57,Mobile Payment,New York,Pharmacy,False,Winter,Discount on Selected Items
1000003620,3537,2022-02-24,03:43:31,7,21.92,Cash,Seattle,Convenience Store,False,Spring,BOGO (Buy One Get One)
1000003621,3538,2021-04-21,14:35:14,1,58.58,Cash,Los Angeles,Specialty Store,True,Winter,No Promotion
1000003622,3539,2021-08-02,07:30:57,1,59.22,Mobile Payment,Miami,Supermarket,False,Spring,No Promotion
1000003623,3540,2022-10-20,17:33:56,10,74.57,Debit Card,Chicago,Specialty Store,False,Fall,No Promotion
1000003624,3541,2021-11-03,20:27:27,6,94.78,Mobile Payment,Dallas,Warehouse Club,True,Summer,BOGO (Buy One Get One)
1000003625,3542,2021-03-20,21:21:13,1,50.79,Debit Card,San Francisco,Specialty Store,True,Summer,No Promotion
1000003626,3543,2023-02-26,18:00:33,10,19.32,Cash,Dallas,Pharmacy,True,Summer,No Promotion
1000003627,3544,2020-05-08,01:46:49,7,96.11,Mobile Payment,Atlanta,Convenience Store,False,Fall,Discount on Selected Items
1000003628,3545,2024-01-20,16:34:28,7,86.52,Debit Card,Miami,Warehouse Club,True,Spring,No Promotion
1000003629,3546,2022-09-28,19:30:37,8,32.48,Mobile Payment,New York,Convenience Store,False,Winter,Discount on Selected Items
1000003630,3547,2021-12-09,21:04:15,5,52.86,Credit Card,Houston,Convenience Store,False,Summer,No Promotion
1000003631,3548,2022-02-07,01:08:57,8,27.29,Cash,Seattle,Specialty Store,True,Spring,No Promotion
1000003632,3549,2022-11-15,15:00:16,8,83.49,Cash,Seattle,Supermarket,False,Summer,BOGO (Buy One Get One)
1000003633,3550,2022-06-15,10:34:03,4,43.35,Credit Card,Los Angeles,Department Store,True,Winter,No Promotion
1000003634,3551,2020-10-05,08:40:25,9,45.97,Debit Card,San Francisco,Pharmacy,False,Spring,Discount on Selected Items
1000003635,886,2022-10-26,14:10:05,5,10.61,Credit Card,Boston,Specialty Store,True,Winter,Discount on Selected Items
1000003636,3552,2023-09-22,05:00:21,8,38.51,Mobile Payment,Seattle,Specialty Store,False,Summer,Discount on Selected Items
1000003637,3553,2022-08-17,06:44:15,8,35.5,Credit Card,New York,Department Store,False,Winter,BOGO (Buy One Get One)
1000003638,3554,2022-01-28,08:19:08,4,14.18,Debit Card,Boston,Pharmacy,True,Summer,Discount on Selected Items
1000003639,3555,2023-09-07,13:46:40,9,35.63,Debit Card,Boston,Supermarket,True,Summer,No Promotion
1000003640,3556,2022-11-24,17:52:56,7,29.72,Mobile Payment,Dallas,Supermarket,True,Winter,Discount on Selected Items
1000003641,3557,2020-06-21,17:32:07,8,20.33,Debit Card,New York,Pharmacy,False,Winter,BOGO (Buy One Get One)
1000003642,3558,2020-03-07,17:29:46,9,18.81,Mobile Payment,Miami,Supermarket,True,Fall,Discount on Selected Items
1000003643,3559,2020-10-02,06:18:38,10,41.98,Debit Card,Houston,Convenience Store,True,Spring,Discount on Selected Items
1000003644,3560,2023-08-22,11:10:37,2,88.46,Mobile Payment,Atlanta,Supermarket,False,Summer,Discount on Selected Items
1000003645,3561,2020-12-04,16:03:08,9,41.4,Mobile Payment,San Francisco,Convenience Store,False,Summer,No Promotion
1000003646,3562,2024-03-12,14:53:02,5,78.95,Credit Card,San Francisco,Pharmacy,True,Winter,No Promotion
1000003647,3563,2023-07-31,10:32:09,1,39.61,Credit Card,Miami,Supermarket,False,Winter,Discount on Selected Items
1000003648,3564,2023-09-01,06:49:56,3,51.77,Debit Card,Atlanta,Department Store,False,Fall,No Promotion
1000003649,3565,2022-02-22,00:31:23,1,28.31,Cash,Seattle,Warehouse Club,False,Winter,Discount on Selected Items
1000003650,3566,2022-07-01,06:19:07,4,24.06,Credit Card,Boston,Convenience Store,True,Fall,No Promotion
1000003651,3567,2023-08-18,00:28:57,3,13.42,Mobile Payment,San Francisco,Specialty Store,False,Winter,Discount on Selected Items
1000003652,3568,2023-06-13,16:33:17,8,91.36,Credit Card,Chicago,Department Store,True,Spring,BOGO (Buy One Get One)
1000003653,3569,2022-12-28,17:59:25,10,90.42,Debit Card,Dallas,Specialty Store,False,Spring,BOGO (Buy One Get One)
1000003654,3570,2020-01-11,09:58:18,3,33.57,Debit Card,Dallas,Department Store,True,Winter,BOGO (Buy One Get One)
1000003655,3571,2020-07-21,10:54:41,1,65.61,Mobile Payment,Chicago,Department Store,False,Summer,No Promotion
1000003656,3572,2023-03-16,13:25:31,2,59.04,Credit Card,Atlanta,Supermarket,True,Spring,No Promotion
1000003657,3573,2021-01-20,04:57:36,6,59.37,Debit Card,Miami,Department Store,False,Winter,Discount on Selected Items
1000003658,3574,2023-12-27,21:07:33,3,41.41,Cash,Dallas,Pharmacy,True,Summer,No Promotion
1000003659,3575,2020-12-10,15:04:28,9,53.97,Mobile Payment,Atlanta,Department Store,False,Spring,BOGO (Buy One Get One)
1000003660,3576,2021-11-09,12:57:44,8,17.85,Mobile Payment,New York,Warehouse Club,False,Spring,Discount on Selected Items
1000003661,3577,2022-07-21,11:49:41,2,32.37,Debit Card,Boston,Warehouse Club,False,Winter,No Promotion
1000003662,3578,2023-02-13,00:12:02,5,60.38,Mobile Payment,Dallas,Pharmacy,False,Summer,Discount on Selected Items
1000003663,3579,2023-03-03,12:26:48,8,14.97,Credit Card,Atlanta,Warehouse Club,False,Summer,No Promotion
1000003664,389,2022-11-25,02:56:15,4,38.64,Credit Card,Los Angeles,Warehouse Club,False,Fall,Discount on Selected Items
1000003665,3580,2020-04-19,12:53:36,2,32.6,Credit Card,Atlanta,Warehouse Club,False,Spring,Discount on Selected Items
1000003666,3581,2022-09-25,19:55:15,10,75.31,Mobile Payment,Dallas,Convenience Store,True,Spring,Discount on Selected Items
1000003667,3582,2024-04-24,01:14:09,1,33.67,Mobile Payment,Miami,Specialty Store,True,Spring,No Promotion
1000003668,530,2023-01-16,17:49:34,8,35.77,Debit Card,Boston,Supermarket,False,Winter,BOGO (Buy One Get One)
1000003669,3583,2021-07-09,13:43:28,9,41.86,Cash,Atlanta,Department Store,False,Summer,No Promotion
1000003670,3584,2020-10-26,21:39:12,4,62.56,Debit Card,Seattle,Department Store,True,Fall,BOGO (Buy One Get One)
1000003671,3585,2020-02-18,04:44:52,7,62.15,Debit Card,Houston,Specialty Store,False,Fall,No Promotion
1000003672,3586,2022-11-07,23:36:23,3,76.81,Cash,Chicago,Warehouse Club,False,Fall,BOGO (Buy One Get One)
1000003673,3587,2022-12-25,10:45:54,10,44.46,Credit Card,Atlanta,Warehouse Club,True,Summer,Discount on Selected Items
1000003674,3588,2023-09-12,17:15:27,6,69.67,Credit Card,Houston,Department Store,True,Spring,BOGO (Buy One Get One)
1000003675,3589,2022-09-17,23:23:47,4,78.98,Mobile Payment,Seattle,Specialty Store,False,Fall,Discount on Selected Items
1000003676,3590,2022-12-05,05:42:27,3,74.01,Credit Card,New York,Warehouse Club,True,Winter,Discount on Selected Items
1000003677,3591,2020-05-22,20:31:06,2,25.2,Debit Card,Seattle,Convenience Store,False,Summer,Discount on Selected Items
1000003678,3592,2022-02-26,17:22:53,4,18.27,Mobile Payment,Houston,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000003679,3593,2022-03-19,08:47:11,3,47.74,Debit Card,Atlanta,Convenience Store,True,Winter,BOGO (Buy One Get One)
1000003680,3594,2020-07-15,22:10:23,8,78.78,Credit Card,Atlanta,Warehouse Club,True,Fall,BOGO (Buy One Get One)
1000003681,3595,2020-06-23,15:14:53,1,33.43,Debit Card,Atlanta,Specialty Store,True,Spring,Discount on Selected Items
1000003682,3596,2024-02-21,14:07:46,5,15.73,Debit Card,New York,Specialty Store,True,Fall,No Promotion
1000003683,3597,2021-04-01,22:41:36,1,92.99,Debit Card,New York,Department Store,False,Summer,Discount on Selected Items
1000003684,3598,2020-08-11,17:38:56,3,23.33,Credit Card,San Francisco,Pharmacy,True,Winter,BOGO (Buy One Get One)
1000003685,3599,2020-05-14,01:06:55,8,63.15,Cash,San Francisco,Specialty Store,True,Spring,Discount on Selected Items
1000003686,1733,2023-06-11,12:09:10,9,59.39,Cash,San Francisco,Department Store,True,Summer,BOGO (Buy One Get One)
1000003687,3600,2023-02-24,22:57:44,4,7.97,Cash,New York,Specialty Store,True,Winter,No Promotion
1000003688,3601,2020-01-29,23:38:52,4,58.54,Debit Card,Chicago,Department Store,False,Winter,BOGO (Buy One Get One)
1000003689,3602,2022-05-30,01:41:50,10,5.93,Credit Card,Miami,Warehouse Club,True,Spring,Discount on Selected Items
1000003690,3603,2020-02-21,20:52:13,6,90.93,Mobile Payment,Seattle,Convenience Store,False,Winter,No Promotion
1000003691,3604,2022-02-05,21:21:07,10,81.55,Cash,Atlanta,Warehouse Club,True,Summer,No Promotion
1000003692,3605,2021-08-04,04:38:53,3,49.21,Cash,San Francisco,Specialty Store,True,Summer,No Promotion
1000003693,3606,2023-02-07,10:45:32,1,95.55,Cash,Houston,Pharmacy,True,Summer,No Promotion
1000003694,3607,2023-07-08,08:58:13,8,35.2,Cash,Boston,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000003695,3608,2023-09-21,11:10:08,1,51.83,Cash,Chicago,Warehouse Club,False,Winter,BOGO (Buy One Get One)
1000003696,3609,2020-06-12,03:22:22,8,79.6,Credit Card,Houston,Warehouse Club,False,Spring,Discount on Selected Items
1000003697,3610,2022-06-07,20:08:38,6,69.85,Cash,Chicago,Supermarket,False,Summer,BOGO (Buy One Get One)
1000003698,3611,2021-10-13,00:20:15,3,15.43,Credit Card,San Francisco,Pharmacy,False,Summer,Discount on Selected Items
1000003699,3612,2022-03-31,03:29:55,6,66.23,Mobile Payment,San Francisco,Department Store,True,Summer,Discount on Selected Items
1000003700,3613,2021-03-12,21:10:02,5,6.14,Cash,Atlanta,Supermarket,False,Winter,BOGO (Buy One Get One)
1000003701,3614,2023-07-02,14:21:06,6,47.57,Cash,Miami,Pharmacy,False,Summer,BOGO (Buy One Get One)
1000003702,3615,2023-06-27,16:48:00,5,21.05,Mobile Payment,San Francisco,Convenience Store,False,Fall,Discount on Selected Items
1000003703,3616,2023-01-07,05:44:13,2,83.96,Credit Card,New York,Convenience Store,False,Fall,No Promotion
1000003704,3617,2022-06-24,07:07:47,6,81.23,Debit Card,Houston,Pharmacy,True,Spring,Discount on Selected Items
1000003705,3618,2021-08-18,13:38:51,5,35.89,Debit Card,Boston,Department Store,True,Summer,Discount on Selected Items
1000003706,3619,2022-06-15,03:24:21,6,57.25,Cash,Los Angeles,Warehouse Club,False,Spring,No Promotion
1000003707,3620,2020-08-30,21:06:09,4,41.71,Debit Card,Dallas,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000003708,3621,2021-02-10,09:13:28,4,89.8,Credit Card,San Francisco,Pharmacy,False,Winter,Discount on Selected Items
1000003709,3622,2020-12-19,21:19:47,8,53.19,Mobile Payment,Miami,Pharmacy,False,Fall,No Promotion
1000003710,3623,2023-05-30,07:08:58,5,94.16,Mobile Payment,Dallas,Department Store,False,Spring,No Promotion
1000003711,3624,2024-04-04,10:50:30,5,77.82,Mobile Payment,Seattle,Convenience Store,True,Summer,Discount on Selected Items
1000003712,3625,2021-01-07,04:51:00,5,77.06,Debit Card,Boston,Supermarket,False,Spring,Discount on Selected Items
1000003713,3617,2020-03-11,13:29:13,8,32.65,Cash,Seattle,Supermarket,False,Winter,Discount on Selected Items
1000003714,3626,2021-01-26,23:45:10,1,79.46,Debit Card,Seattle,Pharmacy,True,Spring,No Promotion
1000003715,3627,2022-06-13,04:04:03,1,86.09,Mobile Payment,New York,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000003716,3628,2020-01-17,01:37:44,1,51.14,Debit Card,Chicago,Specialty Store,True,Spring,No Promotion
1000003717,3629,2023-09-15,14:42:09,6,50.53,Cash,Chicago,Specialty Store,False,Fall,No Promotion
1000003718,2840,2020-10-25,23:59:32,10,13.46,Credit Card,Chicago,Convenience Store,False,Fall,BOGO (Buy One Get One)
1000003719,3630,2024-03-07,08:40:57,1,10.65,Debit Card,New York,Warehouse Club,True,Winter,BOGO (Buy One Get One)
1000003720,3631,2022-01-31,15:26:29,5,8.15,Cash,Dallas,Warehouse Club,False,Winter,Discount on Selected Items
1000003721,3632,2022-02-27,02:12:03,8,11.28,Mobile Payment,Atlanta,Specialty Store,True,Fall,Discount on Selected Items
1000003722,3633,2024-04-17,10:14:05,6,90.61,Cash,Dallas,Warehouse Club,False,Summer,Discount on Selected Items
1000003723,3239,2023-04-14,19:36:57,6,82.1,Cash,Los Angeles,Department Store,False,Spring,No Promotion
1000003724,3634,2022-12-04,17:01:35,3,63.58,Cash,Boston,Specialty Store,True,Summer,BOGO (Buy One Get One)
1000003725,3635,2023-04-28,08:50:00,6,78.88,Credit Card,Chicago,Warehouse Club,True,Spring,Discount on Selected Items
1000003726,3636,2023-12-31,15:54:00,10,58.29,Cash,San Francisco,Pharmacy,True,Fall,BOGO (Buy One Get One)
1000003727,3637,2022-12-27,04:01:11,9,36.05,Cash,San Francisco,Pharmacy,False,Summer,No Promotion
1000003728,3638,2020-09-30,08:56:16,8,58.73,Cash,Los Angeles,Specialty Store,True,Spring,Discount on Selected Items
1000003729,3639,2021-11-09,07:31:29,1,47.03,Credit Card,Dallas,Warehouse Club,True,Summer,No Promotion
1000003730,3640,2021-10-18,05:13:19,3,89.66,Credit Card,Seattle,Specialty Store,False,Summer,Discount on Selected Items
1000003731,3641,2020-01-25,20:04:39,7,94.55,Debit Card,Houston,Warehouse Club,True,Summer,Discount on Selected Items
1000003732,3642,2023-01-22,09:44:04,10,38.03,Mobile Payment,San Francisco,Pharmacy,True,Winter,No Promotion
1000003733,3643,2023-03-10,12:29:23,8,67.85,Mobile Payment,New York,Supermarket,True,Fall,BOGO (Buy One Get One)
1000003734,3644,2022-07-24,13:39:22,5,41.05,Mobile Payment,San Francisco,Supermarket,True,Summer,No Promotion
1000003735,3645,2022-10-30,14:13:44,6,60.67,Cash,Seattle,Convenience Store,True,Spring,BOGO (Buy One Get One)
1000003736,3646,2021-02-08,06:50:26,2,19.29,Credit Card,New York,Pharmacy,False,Fall,No Promotion
1000003737,3647,2021-11-07,08:11:07,9,68.34,Mobile Payment,Boston,Warehouse Club,True,Fall,No Promotion
1000003738,3648,2024-01-16,01:31:09,5,50.76,Cash,Boston,Supermarket,True,Spring,Discount on Selected Items
1000003739,3649,2021-05-19,22:20:57,2,34.76,Credit Card,San Francisco,Supermarket,True,Spring,No Promotion
1000003740,3650,2023-04-23,20:18:01,4,20.17,Mobile Payment,Boston,Department Store,True,Winter,No Promotion
1000003741,3651,2020-08-10,22:52:17,5,43.15,Credit Card,New York,Department Store,True,Spring,No Promotion
1000003742,3652,2021-05-07,03:25:32,10,8.47,Credit Card,New York,Pharmacy,True,Spring,Discount on Selected Items
1000003743,3653,2021-03-27,19:47:44,10,69.88,Debit Card,Houston,Warehouse Club,False,Fall,No Promotion
1000003744,3654,2022-12-19,18:57:56,10,67.33,Debit Card,Seattle,Department Store,False,Fall,No Promotion
1000003745,3655,2021-05-10,11:52:33,8,42.94,Mobile Payment,Boston,Department Store,True,Summer,No Promotion
1000003746,3656,2024-03-14,06:04:39,3,55.6,Debit Card,Los Angeles,Specialty Store,True,Fall,BOGO (Buy One Get One)
1000003747,3657,2021-08-20,01:12:49,8,95.88,Mobile Payment,Atlanta,Convenience Store,True,Fall,Discount on Selected Items
1000003748,3658,2023-04-07,18:19:45,6,20.6,Credit Card,Boston,Department Store,True,Fall,No Promotion
1000003749,3659,2020-07-20,19:16:06,5,12.39,Mobile Payment,Dallas,Convenience Store,False,Spring,BOGO (Buy One Get One)
1000003750,3660,2020-10-21,22:40:13,1,54.0,Credit Card,Los Angeles,Supermarket,False,Fall,No Promotion
1000003751,3661,2020-01-04,22:11:19,1,39.93,Credit Card,Dallas,Department Store,False,Fall,BOGO (Buy One Get One)
1000003752,3662,2024-03-13,03:57:37,2,28.93,Debit Card,Miami,Supermarket,True,Fall,Discount on Selected Items
1000003753,1424,2021-05-07,11:30:07,5,9.04,Debit Card,Atlanta,Warehouse Club,True,Summer,Discount on Selected Items
1000003754,3663,2022-07-29,03:15:22,9,48.58,Credit Card,Chicago,Supermarket,False,Summer,No Promotion
1000003755,327,2020-08-11,23:27:16,1,74.48,Cash,San Francisco,Department Store,True,Winter,Discount on Selected Items
1000003756,3664,2020-06-13,10:41:55,8,47.11,Cash,Dallas,Supermarket,True,Winter,No Promotion
1000003757,3665,2020-10-23,16:35:26,8,59.9,Debit Card,Los Angeles,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000003758,3666,2021-07-10,21:00:30,4,17.32,Cash,Dallas,Department Store,False,Winter,BOGO (Buy One Get One)
1000003759,3667,2022-03-01,01:02:10,5,65.36,Credit Card,New York,Specialty Store,False,Spring,No Promotion
1000003760,3668,2020-05-08,10:55:13,10,16.56,Cash,Miami,Specialty Store,True,Summer,No Promotion
1000003761,3669,2020-09-12,13:29:09,10,93.01,Mobile Payment,Chicago,Pharmacy,False,Spring,BOGO (Buy One Get One)
1000003762,3670,2020-09-25,18:44:09,1,78.22,Credit Card,Chicago,Supermarket,True,Spring,Discount on Selected Items
1000003763,3671,2023-05-21,16:22:14,10,45.6,Credit Card,New York,Pharmacy,False,Spring,BOGO (Buy One Get One)
1000003764,3672,2021-05-01,13:37:11,4,65.36,Mobile Payment,Dallas,Warehouse Club,False,Winter,No Promotion
1000003765,3673,2021-10-22,23:32:20,4,61.5,Credit Card,Boston,Pharmacy,False,Winter,Discount on Selected Items
1000003766,3674,2020-05-09,01:12:57,8,6.88,Cash,Seattle,Department Store,True,Spring,BOGO (Buy One Get One)
1000003767,3675,2020-05-26,08:36:07,9,73.07,Credit Card,Dallas,Specialty Store,True,Spring,BOGO (Buy One Get One)
1000003768,3676,2021-04-14,00:17:34,3,37.29,Debit Card,Los Angeles,Specialty Store,False,Summer,No Promotion
1000003769,3677,2022-04-22,21:47:59,9,55.28,Cash,New York,Convenience Store,False,Fall,BOGO (Buy One Get One)
1000003770,3678,2022-09-03,11:24:15,10,33.85,Cash,Atlanta,Convenience Store,False,Winter,No Promotion
1000003771,3679,2021-10-28,18:25:07,4,93.77,Cash,Dallas,Pharmacy,False,Fall,Discount on Selected Items
1000003772,905,2020-08-30,11:36:33,6,83.41,Credit Card,Atlanta,Warehouse Club,True,Fall,BOGO (Buy One Get One)
1000003773,3680,2020-10-03,16:51:58,4,73.93,Debit Card,Atlanta,Pharmacy,True,Summer,No Promotion
1000003774,3681,2022-07-20,19:24:41,6,11.96,Mobile Payment,San Francisco,Supermarket,True,Fall,Discount on Selected Items
1000003775,3682,2021-06-11,12:33:02,7,93.31,Credit Card,Seattle,Convenience Store,False,Summer,BOGO (Buy One Get One)
1000003776,3683,2021-08-30,00:09:08,7,18.58,Cash,Dallas,Convenience Store,True,Fall,No Promotion
1000003777,3684,2024-01-29,14:17:10,7,92.28,Debit Card,Seattle,Warehouse Club,True,Spring,BOGO (Buy One Get One)
